objid,ra,dec,u,g,r,i,z,run,camcol,field,specObjID
1237661416065401050,213.529537310665,52.8622382542646,22.59124,22.42716,21.89904,21.17621,21.40499,3712,1,201,0
1237661416065401051,213.46916205969,52.7474273775957,22.59672,21.75892,20.34992,19.06379,18.2625,3712,1,201,0
1237661416065401064,213.423404049504,52.8337994717092,21.52101,20.50673,20.22419,20.14334,20.17253,3712,1,201,0
1237661416065401084,213.482686266909,52.8200259029666,24.6322,22.45437,21.58016,21.54345,20.8632,3712,1,201,0
1237661416065401089,213.5462502922,52.8832785897589,24.1361,22.59151,21.14797,19.98804,19.36879,3712,1,201,0
1237661416065401106,213.570067493488,52.7481450845988,21.19695,20.37736,19.86817,19.61552,19.35707,3712,1,201,0
1237661416065401118,213.583113279434,52.7498315303463,19.74023,18.6166,18.14141,17.84098,17.69629,3712,1,201,0
1237661416065401126,213.544873142144,52.683319945295,22.01167,21.97684,21.73088,21.78167,21.56997,3712,1,201,0
1237661416065401137,213.585305687061,52.7066155626417,23.20073,24.18664,21.92171,24.64071,21.94279,3712,1,201,0
1237661416065401138,213.58420510802,52.7036816211652,22.05109,21.87254,20.86268,20.82704,20.22609,3712,1,201,0
1237661416065401207,213.469781984564,52.8419325871292,24.6222,22.22987,20.89828,20.33136,19.82159,3712,1,201,0
1237661416065401210,213.468191947324,52.8324119529966,22.96603,21.59991,21.08151,21.15451,21.02652,3712,1,201,240000430050138112
1237661416065401211,213.467578929343,52.8304513285223,23.43806,22.17795,21.6693,21.31556,20.83272,3712,1,201,0
1237661416065401247,213.469329815075,52.7850314436168,23.38877,22.4622,20.46242,19.79312,19.43534,3712,1,201,0
1237661416065401261,213.529945091766,52.8526931222356,26.1773,22.18312,20.50431,19.79156,19.28409,3712,1,201,0
1237661416065401275,213.519235344815,52.8246007082008,26.06521,22.62823,20.98292,20.25796,19.71154,3712,1,201,0
1237661416065401279,213.517112571823,52.8156497925469,23.0104,22.10552,21.40201,21.26653,20.92834,3712,1,201,7805983458493487104
1237661416065401284,213.503499579464,52.7899219871562,23.63363,22.64957,21.91595,21.73969,21.09635,3712,1,201,0
1237661416065401288,213.530150742555,52.8196885527202,25.2126,21.0464,19.26314,18.59479,18.05074,3712,1,201,7562801448104515584
1237661416065401299,213.504951525492,52.7634602454198,24.72818,22.12703,20.80152,20.33777,19.85964,3712,1,201,0
1237661416065401312,213.582720614836,52.8529999748779,23.19621,21.55309,20.71711,20.47234,20.1921,3712,1,201,0
1237661416065401315,213.555825141731,52.8132913385601,22.16513,22.1665,21.80962,21.23493,21.13706,3712,1,201,0
1237661416065401319,213.505714779233,52.7410277342894,25.69842,22.31871,20.63799,19.68117,19.24265,3712,1,201,0
1237661416065401320,213.598054321494,52.8673879533184,22.06382,22.94959,21.48085,20.39724,19.75666,3712,1,201,0
1237661416065401339,213.530023331616,52.7543832921465,24.10245,21.89721,21.39084,21.15314,20.94954,3712,1,201,0
1237661416065401342,213.582844692691,52.8149487508793,22.78234,22.33695,21.27658,20.95842,20.4917,3712,1,201,0
1237661416065401348,213.528445801474,52.735904524234,22.71095,22.60922,21.67452,21.2934,20.50677,3712,1,201,7915195200540268544
1237661416065401350,213.597946624061,52.8287470189064,22.12278,21.31154,20.1345,19.56417,19.11049,3712,1,201,0
1237661416065335852,213.437766085669,52.9058658620259,22.70828,22.42282,21.38227,21.02626,21.2813,3712,1,200,0
1237661416065335860,213.439466627375,52.9015725362343,22.79666,22.0722,21.07731,20.62918,20.30418,3712,1,200,0
1237661416065335875,213.453692983486,52.8985570057798,22.41918,21.7372,20.75546,20.29923,19.98495,3712,1,200,0
1237661416065335876,213.402447637162,52.8261938806567,22.26387,22.59518,21.95062,21.47989,21.41253,3712,1,200,7804855359546611712
1237661416065335878,213.403390779698,52.8220015809911,22.52543,21.77398,21.63064,21.59204,21.07859,3712,1,200,8263063917905074176
1237661416065335910,213.187116654543,52.8944737436005,25.93574,22.82173,21.91393,21.94656,22.56489,3712,1,200,0
1237661416065335936,213.252517955826,52.9373266518612,22.13635,22.69212,21.63127,20.85297,20.26355,3712,1,200,0
1237661416065335938,213.207987846295,52.8750489105015,22.43437,22.74091,21.61901,21.27576,21.42841,3712,1,200,0
1237661416065335950,213.254760693607,52.9208595978644,24.76458,22.69481,21.91331,22.41084,24.10113,3712,1,200,0
1237661416065335959,213.297548512086,52.9613171524863,24.44011,22.85922,21.88144,21.82351,21.8334,3712,1,200,0
1237661416065335961,213.187038239513,52.806701817076,23.68848,23.55127,21.97365,21.04182,20.53315,3712,1,200,0
1237661416065335962,213.206628805354,52.8330331161718,23.21516,23.17242,21.95904,21.45546,21.46886,3712,1,200,0
1237661416065335974,213.230622784645,52.8512462481705,23.90382,22.66435,21.46908,20.90067,20.51778,3712,1,200,0
1237661416065335979,213.252756946298,52.8687009361808,24.24084,23.39937,21.24859,20.36682,19.60206,3712,1,200,7913024489725908992
1237661416065335985,213.276436934432,52.8807932809886,23.06168,23.2331,21.84424,21.06017,20.18271,3712,1,200,0
1237661416065336040,213.358571506064,52.922250086606,25.25069,23.02111,21.34075,19.76579,18.84055,3712,1,200,0
1237661416065336093,213.378425104948,52.8588015198847,24.6906,23.54544,21.74132,21.21216,21.23845,3712,1,200,0
1237661416065336101,213.358569607558,52.8168264252377,24.92133,21.80383,20.90128,20.87555,21.02154,3712,1,200,0
1237661416065336116,213.403566875212,52.8560069845838,25.14924,23.37449,21.72076,20.71387,20.66267,3712,1,200,0
1237661416065400835,213.472185592017,52.9022154596494,18.93721,16.56879,15.50972,15.09988,14.86082,3712,1,201,0
1237661416065400836,213.471911018582,52.899073233221,21.9808,21.33527,20.8927,20.54457,20.56842,3712,1,201,0
1237661416065400862,213.455575292754,52.7570100676042,17.37106,16.02704,15.48779,15.27519,15.16724,3712,1,201,0
1237661416065400881,213.516521732168,52.7069473412875,15.93141,14.86573,14.51661,14.41047,14.37901,3712,1,201,0
1237661416065400920,213.472111586417,52.881999780353,20.49331,19.57798,19.23406,19.10785,19.01894,3712,1,201,0
1237661416065400925,213.401524428964,52.7631053023496,19.85866,18.94648,18.58099,18.35029,18.29649,3712,1,201,0
1237661416065400941,213.455969072252,52.786565696617,19.19064,17.34482,16.41303,15.98952,15.67805,3712,1,201,1491851782643542016
1237661416065400964,213.495337861528,52.7687487129718,24.01271,22.32967,21.56842,21.43583,21.48071,3712,1,201,0
1237661416065400997,213.650478126119,52.8391389986355,20.7941,18.62272,17.72934,17.42883,17.24394,3712,1,201,0
1237661416065401018,213.414606484891,52.8042611371831,23.62084,22.7351,21.87893,21.90274,21.33252,3712,1,201,0
1237661416065401049,213.532152166356,52.8629331370595,24.31054,21.09797,19.67842,18.76137,18.34264,3712,1,201,0
1237661416065401054,213.565464994769,52.8555842261521,23.6623,21.37699,19.99313,18.49531,17.71627,3712,1,201,0
1237661416065401056,213.679554920516,52.8476846293345,22.99266,21.49414,20.0665,19.0004,18.46339,3712,1,201,0
1237661416065401086,213.51537591032,52.8642996257479,22.22159,22.01204,20.9183,20.59771,20.58054,3712,1,201,0
1237661416065401090,213.551988215097,52.882384744477,20.89386,20.0478,19.39365,19.13423,18.9512,3712,1,201,0
1237661416065401101,213.606595956637,52.8071710211088,21.40848,20.51325,20.01303,19.78798,19.69508,3712,1,201,0
1237661416065401112,213.537039929583,52.6954561858768,21.78272,20.91239,20.5457,20.43188,20.21367,3712,1,201,0
1237661416065401129,213.59503993589,52.7448854282318,23.66981,22.09997,21.5283,21.09107,20.79481,3712,1,201,0
1237661416065401165,213.402969375644,52.8077318726671,22.91389,21.88042,20.61566,20.08093,19.55971,3712,1,201,0
1237661416065401178,213.376644401344,52.7568577403289,22.84704,24.67999,21.82512,21.26502,20.84727,3712,1,201,0
1237661416065401179,213.37724312036,52.7551754461669,23.75996,22.29996,21.7274,21.12817,20.13937,3712,1,201,0
1237661416065401182,213.454465324193,52.8561298869814,22.11808,20.34431,19.39997,19.02657,18.80756,3712,1,201,0
1237661416065401189,213.497709993201,52.9039667320519,22.89742,22.52636,21.39463,21.14722,20.60733,3712,1,201,0
1237661416065401221,213.497686127958,52.8525364722969,22.58222,22.10603,21.21067,20.55794,20.72338,3712,1,201,0
1237661416065401222,213.485409550136,52.8347150248287,23.86354,21.32404,20.66611,20.57117,20.08429,3712,1,201,0
1237661416065401223,213.537572128634,52.9044005437979,23.77727,22.61302,21.83389,21.68478,21.39487,3712,1,201,0
1237661416065401248,213.47118977664,52.7838675763792,25.28911,22.87243,21.39124,20.73301,20.12967,3712,1,201,0
1237661416065401258,213.4865871654,52.802048375283,22.65075,21.67761,20.17255,19.53897,19.09683,3712,1,201,0
1237661416065401262,213.496468555482,52.8067082613777,26.03099,22.16132,20.68383,20.08045,19.7152,3712,1,201,0
1237661416065401266,213.496951715372,52.8023710282013,21.66418,21.36255,20.40919,20.12226,20.22659,3712,1,201,0
1237661416065401268,213.47248480245,52.771536906153,22.87177,21.32676,20.60503,20.24542,20.06451,3712,1,201,0
1237661416065401292,213.537958486731,52.8169138985296,22.37479,21.77206,21.30709,20.91482,20.94139,3712,1,201,0
1237661416065401298,213.471477345119,52.7169687403527,22.63698,21.68038,21.37665,21.05942,19.94191,3712,1,201,0
1237661416065401302,213.495132615023,52.7460946097114,23.76709,21.99792,21.48461,21.1146,21.4861,3712,1,201,0
1237661416065401303,213.563862787068,52.8377723721005,22.37774,21.73625,21.11019,21.17878,20.92683,3712,1,201,0
1237661416065401310,213.565634974468,52.8330170954994,24.23245,23.24514,21.54709,20.7094,21.10848,3712,1,201,0
1237661416065401323,213.552341164013,52.8030359644523,22.39271,22.37484,21.53824,21.14285,21.71287,3712,1,201,0
1237661416065401325,213.563856649057,52.8173116126183,24.03242,22.17412,20.78036,20.00056,19.52052,3712,1,201,0
1237661416065401328,213.595096548435,52.8557322356215,22.67507,22.1379,21.37729,20.90165,20.42815,3712,1,201,7915241929784449024
1237661416065401329,213.595076053573,52.856983122061,24.75896,22.15838,21.22811,20.64758,20.15314,3712,1,201,0
1237661416065401333,213.606844110227,52.869519881574,23.99847,22.1973,21.28156,21.18937,20.91006,3712,1,201,0
1237661416065401344,213.537743302843,52.7516190111159,22.99138,21.5603,20.15476,19.5174,19.17418,3712,1,201,0
1237661416065401352,213.594378897261,52.8232257893551,23.06903,22.57611,21.52231,21.31223,20.65139,3712,1,201,0
1237661416065401353,213.59517538297,52.8192515371448,20.67618,19.55009,19.09131,18.88462,18.95099,3712,1,201,0
1237661416065401361,213.59527320683,52.8054364772849,22.66238,21.11887,19.72704,19.23205,18.79194,3712,1,201,0
1237661416065401363,213.565526886073,52.7624438343065,24.99194,21.72053,20.43966,19.38941,18.76695,3712,1,201,0
1237661416065401378,213.578823877004,52.762824298534,22.64574,21.27763,20.44478,19.96183,19.69077,3712,1,201,0
1237661416065401386,213.623808617717,52.8084322957246,22.51607,21.99523,20.61469,20.3147,19.97446,3712,1,201,0
1237661416065335399,213.389116532463,52.9247580556875,19.52284,17.84194,17.2215,17.02721,16.91879,3712,1,200,0
1237661416065335411,213.409475568644,52.8723221674861,20.2799,19.21502,18.90718,18.80181,18.78991,3712,1,200,0
1237661416065335420,213.363833931004,52.7854651551762,20.60454,19.07193,18.06319,17.66488,17.38169,3712,1,200,0
1237661416065335456,213.296688678572,52.8695730565779,21.90904,20.24549,18.84089,18.25411,17.7776,3712,1,200,0
1237661416065335467,213.364888103093,52.8088627858358,23.03104,20.70699,19.07841,17.0566,15.88498,3712,1,200,1491852057521448960
1237661416065335469,213.342876740645,52.7735205369221,23.4947,21.05499,19.5092,17.97949,17.1222,3712,1,200,0
1237661416065335494,213.294608176602,52.9639579960073,21.50138,21.16545,21.14479,21.02969,20.8303,3712,1,200,8263066116609562624
1237661416065335525,213.316100564407,52.7893234960318,20.85415,19.9796,19.49378,19.19815,19.10326,3712,1,200,0
1237661416065335530,213.389534143235,52.8476549667846,20.65427,19.74187,19.01575,18.6784,18.63944,3712,1,200,0
1237661416065335563,213.213439246693,52.9208015022583,23.54451,22.06497,20.83554,20.40657,19.71079,3712,1,200,0
1237661416065335592,213.234926911176,52.9177907322814,22.53566,21.77701,20.52034,19.90982,19.79859,3712,1,200,0
1237661416065335604,213.179278937565,52.8314109281375,22.64356,21.55758,20.92158,20.54984,20.35473,3712,1,200,0
1237661416065335605,213.179693858276,52.8296654061028,23.92377,21.81146,21.03302,21.03206,20.97902,3712,1,200,0
1237661416065335623,213.277633771633,52.9413056783584,24.85796,22.29559,20.44731,19.78548,19.25457,3712,1,200,0
1237661416065335645,213.23545751133,52.8683235373722,22.63565,23.03324,21.00514,20.82761,20.42359,3712,1,200,0
1237661416065335652,213.213730896394,52.8288473722284,23.20436,21.89292,20.48956,19.78998,19.23203,3712,1,200,0
1237661416065335654,213.180634109597,52.7825176927388,25.46419,22.25353,21.6726,21.31476,21.22972,3712,1,200,0
1237661416065335655,213.234872278636,52.8552311227646,22.85084,21.28401,20.57962,20.17172,19.80194,3712,1,200,0
1237661416065335669,213.211628213527,52.8042621565413,23.31754,21.70576,21.27387,20.8588,20.79062,3712,1,200,0
1237661416065335691,213.27841493145,52.8742273850425,24.94274,22.18092,20.76924,19.45775,18.52253,3712,1,200,0
1237661416065335696,213.279782770777,52.8698973502979,23.96178,22.75821,21.62285,21.11541,20.5747,3712,1,200,0
1237661416065335698,213.257048397233,52.8370469493363,22.54286,21.91494,21.03375,20.97401,20.43945,3712,1,200,0
1237661416065335721,213.255905738814,52.8015183285903,21.93923,21.18867,20.42686,20.13913,20.06089,3712,1,200,0
1237661416065335726,213.294257167615,52.854693574075,25.77863,22.23239,21.22586,21.11652,21.25303,3712,1,200,0
1237661416065335733,213.294059474758,52.8505261547396,24.62037,20.84237,19.1734,18.49751,18.01554,3712,1,200,7562817391023118336
1237661416065335735,213.295977884647,52.8506639601873,24.2191,23.09451,21.40395,20.72251,20.2685,3712,1,200,0
1237661416065335737,213.295406538757,52.849370434017,25.45637,24.04204,21.91776,21.53138,20.66497,3712,1,200,0
1237661416065335788,213.277720474758,52.7685474494575,23.16049,21.95617,21.41745,21.02557,21.22289,3712,1,200,7804855909302425600
1237661416065335809,213.411438050355,52.9300181980355,22.72078,22.18424,21.60761,21.3543,22.83498,3712,1,200,7915235332714682368
1237661416065335825,213.409341266022,52.9097856062786,22.37551,21.77076,21.10153,20.82776,21.34152,3712,1,200,0
1237661416065335872,213.428911054099,52.8759512174981,26.70584,22.46329,20.76519,20.03382,19.50261,3712,1,200,0
1237661416065335909,213.181524236931,52.8886395294024,23.31491,24.10226,21.99643,21.17619,20.55923,3712,1,200,0
1237661416065335980,213.235771217202,52.8432561103805,24.07578,22.67197,21.57965,21.58771,20.89729,3712,1,200,0
1237661416065335997,213.278652174058,52.8635777022719,22.59929,23.04963,21.67236,20.96221,21.25364,3712,1,200,0
1237661416065336007,213.317424032346,52.8966945871476,23.11086,23.36503,21.39546,20.79576,20.06437,3712,1,200,0
1237661416065336023,213.363203612008,52.9422346468665,22.51849,22.37507,21.50097,20.94919,20.4298,3712,1,200,0
1237661416065336032,213.317715795439,52.8760104319337,25.99166,22.59234,21.27972,21.02454,20.87506,3712,1,200,0
1237661416065336049,213.296280194053,52.8294950160433,24.50036,23.62319,21.45306,20.76892,20.44909,3712,1,200,0
1237661416065336197,213.294015354847,52.9240782131301,22.57248,23.07091,21.92031,21.13242,20.71188,3712,1,200,0
1237661416065400858,213.489060788451,52.8439940295708,16.82478,15.76505,15.4354,15.32904,15.31708,3712,1,201,0
1237661416065400860,213.488853657429,52.84211814889,21.6064,20.99902,20.99021,20.73864,21.8024,3712,1,201,0
1237661416065400873,213.548652271867,52.7954342087601,18.0583,16.22609,15.60852,15.44622,15.38597,3712,1,201,0
1237661416065400882,213.523935854954,52.7101664618676,18.71559,17.22219,16.53739,16.20341,15.98458,3712,1,201,1491852332399355904
1237661416065400883,213.523185002706,52.7067508626825,24.69464,23.7493,20.92017,19.84538,21.32472,3712,1,201,7562799798837073920
1237661416065400896,213.547835537755,52.7222913241985,15.13419,14.59788,14.76594,13.9387,13.10772,3712,1,201,0
1237661416065400924,213.497844909452,52.8997434600498,21.07852,19.25596,18.4927,18.21229,18.07565,3712,1,201,0
1237661416065400953,213.488382090213,52.7933510673781,20.46339,18.47665,17.58511,17.20726,16.88902,3712,1,201,0
1237661416065400955,213.497789492486,52.784378237259,18.29314,17.29997,16.99186,16.72351,16.64731,3712,1,201,1491854531422611456
1237661416065400958,213.487699336287,52.7644840370202,17.27881,15.70562,14.89666,14.47736,14.17004,3712,1,201,1491851232887728128
1237661416065400959,213.487879828445,52.7625866699403,21.72231,20.9165,20.7119,20.72824,20.59128,3712,1,201,0
1237661416065400961,213.489463345407,52.7713278698502,22.39782,20.06289,19.46027,19.22458,19.01591,3712,1,201,0
1237661416065401009,213.478262572077,52.9109853143774,22.8543,20.14367,18.75186,17.95786,17.54702,3712,1,201,0
1237661416065401012,213.460155870427,52.877444567059,23.08015,20.70673,19.27384,18.16992,17.55032,3712,1,201,0
1237661416065401034,213.460861046794,52.803409037883,20.85594,19.28942,18.43074,17.94393,17.60811,3712,1,201,0
1237661416065401070,213.388067246721,52.763538151995,20.75449,19.93599,19.4505,19.1995,19.0741,3712,1,201,0
1237661416065401074,213.409993490696,52.7698345877006,19.94629,18.89469,18.53467,18.28556,18.17965,3712,1,201,0
1237661416065401079,213.429573703487,52.7568213265388,20.67093,20.88812,20.81423,20.53983,20.37115,3712,1,201,7915197399563524096
1237661416065401096,213.548615599285,52.8636227801322,21.98355,21.97002,21.65924,21.45204,21.76387,3712,1,201,8263053472091625472
1237661416065401172,213.388603809609,52.7850127975925,25.3925,23.52406,21.54514,20.65958,20.58337,3712,1,201,0
1237661416065401173,213.488602669633,52.9159591229291,23.14793,22.55519,20.89842,20.36806,19.88988,3712,1,201,0
1237661416065401174,213.388082665901,52.7772153908306,22.43227,21.97518,20.78098,19.97413,19.5464,3712,1,201,0
1237661416065401180,213.459240727619,52.8676715706751,23.83831,22.18397,21.49401,21.4627,22.75071,3712,1,201,0
1237661416065401188,213.428737136949,52.8153410494633,22.01608,20.8515,19.367,18.833,18.35402,3712,1,201,0
1237661416065401191,213.460846094204,52.8496044777478,22.31585,21.21294,20.78533,20.56965,20.22228,3712,1,201,0
1237661416065401196,213.410721925832,52.7799106486162,22.55158,22.4965,21.77868,21.31321,20.76738,3712,1,201,0
1237661416065401203,213.390006808484,52.7323386613907,25.73783,22.74933,21.44619,21.06771,20.62507,3712,1,201,0
1237661416065401204,213.38856223661,52.7324743681267,24.55817,23.47775,21.98967,21.32522,20.73583,3712,1,201,0
1237661416065335715,213.251871403456,52.8057742841341,23.68779,22.41361,21.61195,21.29597,20.81223,3712,1,200,7915207295168174080
1237661416065335720,213.330723244649,52.9058448847668,22.35242,21.92294,20.6587,20.12069,19.64129,3712,1,200,0
1237661416065335748,213.251825069629,52.7725227327855,23.0206,22.02509,20.22323,19.49785,19.3006,3712,1,200,0
1237661416065335760,213.308203399407,52.8456603336979,24.48559,24.1971,21.24121,20.48475,19.99085,3712,1,200,0
1237661416065335779,213.287944777554,52.7922234745823,23.68774,22.41708,21.84609,21.67885,21.76987,3712,1,200,0
1237661416065335786,213.287039890154,52.7817703307137,24.17477,22.24281,20.73816,20.07733,19.55485,3712,1,200,0
1237661416065335817,213.330989578961,52.8111677664133,25.14625,22.55515,21.45543,21.0352,21.6695,3712,1,200,0
1237661416065335822,213.417501297404,52.9191802220449,23.68296,21.45229,19.86892,19.23177,19.04001,3712,1,200,0
1237661416065335827,213.379640589796,52.8684722940144,25.58004,22.42592,20.92021,20.18528,19.74007,3712,1,200,0
1237661416065335839,213.400388662837,52.8729775987559,23.00267,21.97424,21.46046,21.43523,21.26154,3712,1,200,7913023665092188160
1237661416065335859,213.442080458888,52.8991892955159,22.75212,22.05776,20.58852,19.63765,19.13614,3712,1,200,0
1237661416065335863,213.441194509568,52.903836629857,22.57603,22.14786,21.39202,21.36655,20.72142,3712,1,200,0
1237661416065335927,213.22860982145,52.9097513407288,25.36083,23.42316,21.88013,21.87871,21.26667,3712,1,200,0
1237661416065335951,213.171833513312,52.8021344303786,26.02022,23.55673,21.58917,20.08362,19.06102,3712,1,200,0
1237661416065335970,213.209541181567,52.8278647463647,24.89413,23.24883,21.8633,21.35105,20.96268,3712,1,200,0
1237661416065335972,213.252176985534,52.8864352105338,24.8846,23.51148,21.76894,21.40329,21.09916,3712,1,200,0
1237661416065335982,213.250142769952,52.8551261430451,25.76205,23.11621,21.8778,22.06092,21.02897,3712,1,200,0
1237661416065335996,213.271545378996,52.8545415690316,23.10863,23.05168,21.58321,20.79602,20.53273,3712,1,200,0
1237661416065335999,213.271417535099,52.8523320174252,22.26862,26.49964,21.36607,21.62682,21.48215,3712,1,200,0
1237661416065336055,213.331202289048,52.8690834312329,22.96636,22.50656,21.53137,21.02814,20.72079,3712,1,200,0
1237661416065336062,213.352290311613,52.8889672257331,26.67914,22.93271,21.80697,21.531,20.4631,3712,1,200,0
1237661416065336070,213.330686234833,52.8430708194056,25.24637,23.68741,21.7709,21.84722,20.7605,3712,1,200,0
1237661416065336102,213.398799718032,52.8703126260748,24.03609,22.86331,21.7923,21.37984,20.42316,3712,1,200,0
1237661416065336105,213.33095348207,52.7707488647413,23.60041,23.54819,21.78312,21.40304,20.73955,3712,1,200,0
1237661416065336135,213.440749004112,52.8809981629573,22.03472,23.12886,21.96089,21.85472,21.70449,3712,1,200,0
1237661416065336140,213.458357068909,52.8993714259694,25.44775,22.81729,21.51209,20.49451,19.86282,3712,1,200,0
1237661416065336206,213.286658928476,52.8720501554333,23.63739,22.40071,21.99328,20.34374,19.99574,3712,1,200,0
1237661416065336229,213.398390743543,52.9327348508723,24.17623,28.24103,21.65397,20.09665,18.33857,3712,1,200,0
1237661416065400859,213.491695517701,52.8420674791368,20.94668,19.7649,19.35693,19.09799,18.96917,3712,1,201,0
1237661416065400897,213.542605542203,52.7194185051025,27.10502,26.81813,17.26717,18.23281,25.45562,3712,1,201,0
1237661416065400919,213.474803868122,52.8871626810352,19.67938,17.13773,15.83532,15.23348,14.88843,3712,1,201,0
1237661416065400932,213.441927498799,52.8095271023599,20.33075,19.29208,18.87514,18.78007,18.73108,3712,1,201,0
1237661416065400938,213.490980891647,52.8581290762421,21.15164,20.26573,19.97649,19.84982,19.82739,3712,1,201,0
1237661416065400985,213.600858779711,52.8570543620917,20.66206,18.64314,17.8911,17.6539,17.50719,3712,1,201,0
1237661416065400991,213.600500525895,52.7945768388748,23.66323,22.26302,19.80141,19.34715,20.76485,3712,1,201,0
1237661416065400993,213.599001377178,52.7866928469799,19.66193,17.81379,16.9043,16.50286,16.16625,3712,1,201,0
1237661416065400998,213.647548857207,52.8408961349529,23.74811,22.2794,21.10719,20.29164,19.5862,3712,1,201,0
1237661416065401005,213.613307249143,52.7678328346491,20.41829,19.43217,19.02324,18.80344,18.89543,3712,1,201,0
1237661416065401037,213.613508446492,52.7984910894739,20.60409,19.52235,19.07556,18.76009,18.56656,3712,1,201,0
1237661416065401040,213.674404158395,52.8524568111119,21.3769,20.92336,20.30932,19.98516,19.87201,3712,1,201,0
1237661416065401097,213.514197786715,52.7673400919771,21.53672,20.734,20.20049,20.05559,19.81298,3712,1,201,0
1237661416065401099,213.560491829561,52.7588936520847,21.00938,19.73603,18.99395,18.63391,18.30187,3712,1,201,0
1237661416065401109,213.648525303145,52.8533141374751,21.84948,20.98058,20.79764,20.83159,20.67717,3712,1,201,7913037683865442304
1237661416065401110,213.648214967177,52.8516265073885,23.29779,24.12694,21.64766,20.63242,19.96996,3712,1,201,7914027519309010944
1237661416065401133,213.58578831707,52.7082866154107,20.78326,19.90936,19.39389,19.09148,18.94581,3712,1,201,0
1237661416065401134,213.587766121484,52.7108964040946,24.05589,22.63812,21.15814,20.08256,19.29552,3712,1,201,0
1237661416065401164,213.440673437744,52.8618783682459,21.94854,21.04414,20.53605,20.38249,20.26926,3712,1,201,0
1237661416065401168,213.353443829173,52.7374676902251,23.16483,21.81104,21.74798,21.29439,20.57209,3712,1,201,0
1237661416065401183,213.457305556673,52.8562623750764,24.14699,23.30666,21.55171,20.39072,19.87434,3712,1,201,0
1237661416065401187,213.442166796027,52.8349644569419,22.66892,21.24594,20.4765,20.09924,20.35564,3712,1,201,0
1237661416065401190,213.418198037465,52.7916374842431,23.13158,22.41314,21.74614,21.96207,21.31199,3712,1,201,0
1237661416065401212,213.525871356017,52.9030787416533,23.03298,22.68391,21.31866,20.83612,20.50032,3712,1,201,0
1237661416065401215,213.439600829935,52.7835151962319,25.15925,22.43483,20.84494,19.35956,18.52265,3712,1,201,0
1237661416065401232,213.51238201831,52.862259427052,23.3682,21.75045,20.46588,20.03821,19.54539,3712,1,201,0
1237661416065401238,213.490569082753,52.8265812596346,25.94557,21.89017,21.39689,21.01077,20.50865,3712,1,201,0
1237661416065401244,213.513156999711,52.8433902913947,24.18484,23.50214,21.75223,21.32371,21.01897,3712,1,201,0
1237661416065401269,213.474100346908,52.7703680362463,24.39525,22.37417,21.75088,21.49422,21.61393,3712,1,201,0
1237661416065401277,213.502393172723,52.7973092322402,23.37389,21.93106,21.78515,21.64524,21.70127,3712,1,201,7916342540940630016
1237661416065401283,213.54248044492,52.8469471468806,21.9665,21.0699,19.83087,19.48803,18.99615,3712,1,201,0
1237661416065401285,213.51382031212,52.8017480489174,22.16443,21.11945,20.45918,20.29259,20.12203,3712,1,201,0
1237661416065401294,213.513688502774,52.7807959310225,23.70274,23.78491,21.60577,21.15137,20.31245,3712,1,201,0
1237661416065401295,213.512258597421,52.7800689894183,23.8946,21.83277,21.0819,20.72495,21.76688,3712,1,201,0
1237661416065401313,213.558647418898,52.8192911786729,23.44045,21.99439,20.60273,20.13399,19.80129,3712,1,201,0
1237661416065401322,213.543171867067,52.7913751442419,25.12258,22.03438,21.29668,20.93294,21.35035,3712,1,201,0
1237661416065401335,213.512928072531,52.7392517148725,22.06481,20.27689,19.48138,19.07249,18.70889,3712,1,201,0
1237661416065401338,213.586496058042,52.8340813589056,22.85676,22.4366,21.65139,21.34466,20.50172,3712,1,201,0
1237661416065401341,213.492106681042,52.6910366797812,22.90357,21.97774,21.44057,21.2732,20.47644,3712,1,201,0
1237661416065401213,213.459394666533,52.8112452840754,23.04187,22.50208,20.99029,20.38026,20.02238,3712,1,201,0
1237661416065401220,213.498366156532,52.8551096146866,22.52618,22.38266,21.91222,21.80444,21.38546,3712,1,201,0
1237661416065401231,213.511336718031,52.8641030803299,23.88764,24.0708,21.47067,20.75034,20.42192,3712,1,201,0
1237661416065401241,213.498027774154,52.8281577312816,21.38433,20.53474,19.66198,19.34609,19.10279,3712,1,201,0
1237661416065401243,213.50919211879,52.8445164340928,22.80086,22.58205,21.33155,20.89366,20.07234,3712,1,201,0
1237661416065401251,213.459468397691,52.7706203771837,25.53847,22.82872,21.43644,20.51213,20.11732,3712,1,201,0
1237661416065401252,213.498161221613,52.8232667815287,21.7511,21.96659,21.068,20.59908,20.30622,3712,1,201,0
1237661416065401257,213.536258251889,52.8712660535431,22.98793,21.97761,20.85604,20.42715,19.78809,3712,1,201,0
1237661416065401259,213.477606314187,52.7868998705136,24.44755,21.52493,20.88964,20.74842,20.43426,3712,1,201,0
1237661416065401260,213.477929305856,52.7829906706295,22.30913,21.35014,19.94672,19.45822,19.15705,3712,1,201,0
1237661416065401263,213.523376623227,52.8429449208108,22.42573,21.78154,20.59813,20.11736,19.96071,3712,1,201,0
1237661416065401287,213.523398856817,52.8109422252859,21.96732,21.22368,20.75668,20.79893,20.82001,3712,1,201,0
1237661416065401306,213.522751444118,52.7808809513346,22.41343,21.39485,19.60655,18.94772,18.55292,3712,1,201,0
